TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
R-MMU-446353	Cell-extracellular matrix interactions	0.440971075422777	-0.8187759942968	12	10	0.00150579731968077	6641	8672	170736,16412,218952,20163,109711,110829,73341,192176,74202,68794	Parvb,Itgb1,Fermt2,Rsu1,Actn1,Lims1,Arhgef6,Flna,Fblim1,Flnc
R-MMU-209560	NF-kB is activated and signals survival	0.440971075422777	-0.8187759942968	12	10	0.00150579731968077	6641	8672	22186,19697,22187,22190,18053,16150,18412,18035,18033,18049	Uba52,Rela,Ubb,Ubc,Ngfr,Ikbkb,Sqstm1,Nfkbia,Nfkb1,Ngf
R-MMU-1483213	Synthesis of PE	0.440971075422777	-0.8187759942968	12	10	0.00150579731968077	6641	8672	99712,64899,75320,71760,64898,14245,28042,12651,214253,237928	Cept1,Lpin3,Etnk1,Etnppl,Lpin2,Lpin1,Selenoi,Chkb,Etnk2,Phospho1
R-MMU-2122947	NOTCH1 Intracellular Domain Regulates Transcription	0.440971075422777	-0.8187759942968	12	10	0.00150579731968077	6641	8672	12914,15213,18519,270118,15214,433586,103806,19664,328572,56198	Crebbp,Hey1,Kat2b,Maml2,Hey2,Maml3,Maml1,Rbpj,Ep300,Heyl
R-MMU-376176	Signaling by Robo receptor	0.440971075422777	-0.8187759942968	12	10	0.00150579731968077	6641	8672	18645,19876,11350,13800,14733,11352,268902,20563,19649,14026	Pfn2,Robo1,Abl1,Enah,Gpc1,Abl2,Robo2,Slit2,Robo3,Evl
R-MMU-451306	Ionotropic activity of Kainate Receptors	0.440971075422777	-0.8187759942968	12	10	0.00150579731968077	6641	8672	52589,12313,12314,110637,13385,14807,53310,13383,14805,14806	Ncald,Calm1,Calm2,Grik4,Dlg4,Grik3,Dlg3,Dlg1,Grik1,Grik2
R-MMU-451308	Activation of Ca-permeable Kainate Receptor	0.440971075422777	-0.8187759942968	12	10	0.00150579731968077	6641	8672	13383,14806,14805,110637,13385,12314,53310,14807,12313,52589	Dlg1,Grik2,Grik1,Grik4,Dlg4,Calm2,Dlg3,Grik3,Calm1,Ncald
R-MMU-2142691	Synthesis of Leukotrienes (LT) and Eoxins (EX)	0.440971075422777	-0.8187759942968	12	10	0.00150579731968077	6641	8672	17001,13479,11689,11690,11687,16993,23887,17164,106648,631304	Ltc4s,Dpep1,Alox5,Alox5ap,Alox15,Lta4h,Ggt5,Mapkapk2,Cyp4f15,Cyp4f40
R-MMU-71384	Ethanol oxidation	0.440971075422777	-0.8187759942968	12	10	0.00150579731968077	6641	8672	72535,11522,26876,11529,60525,100417514,11669,26358,11532,11668	Aldh1b1,Adh1,Adh4,Adh7,Acss2,Adh6b,Aldh2,Aldh1a7,Adh5,Aldh1a1
R-MMU-6804759	Regulation of TP53 Activity through Association with Co-factors	0.440971075422777	-0.8187759942968	12	10	0.00150579731968077	6641	8672	21981,22061,22059,209456,18997,22062,11651,29813,333654,228829	Ppp1r13b,Trp63,Trp53,Trp53bp2,Pou4f2,Trp73,Akt1,Zfp385a,Ppp1r13l,Phf20
R-MMU-3134963	DEx/H-box helicases activate type I IFN and inflammatory cytokines production	0.440971075422777	-0.8187759942968	12	10	0.00150579731968077	6641	8672	18033,72162,20203,13211,11820,11596,15289,18034,19697,54123	Nfkb1,Dhx36,S100b,Dhx9,App,Ager,Hmgb1,Nfkb2,Rela,Irf7
R-MMU-212436	Generic Transcription Pathway	0.447033357269383	-0.805122062389138	400	308	0.0463785574461677	6641	8672	13716,12566,18124,114741,19052,26424,69131,229542,17127,66420,245688,50493,13983,28077,67710,75605,50883,66313,227743,22186,12393,57748,17248,12447,14885,381406,53621,19352,69562,68428,67279,22631,264064,23942,80707,22628,75613,26931,58184,22756,78757,19360,14380,15257,209357,225182,20185,29813,54170,209456,226182,19079,27374,22166,21833,12905,107932,26380,234366,219103,19664,21374,26992,56187,107771,18227,67923,19646,22025,69260,228140,18519,17165,27224,216080,228839,235559,12144,11614,110784,22196,433586,14815,22260,20922,93836,51813,19883,22218,69181,20022,17684,22337,12914,20683,26381,231724,68275,14776,12177,18607,26423,21815,109270,77683,23957,12428,21419,12995,18129,17283,11835,225998,12450,69790,69792,80509,641340,20183,231464,226830,17246,19016,21981,100041294,18854,53376,21388,192292,21834,22059,22601,69076,319944,24075,21676,24074,22190,18667,103806,140742,12575,18171,22284,18477,21781,11651,22627,12640,16009,20620,13871,72504,22061,66213,67655,22026,26909,12448,223970,56222,12795,66096,12454,105787,219024,68705,107951,333654,12455,108099,67956,17420,20877,19094,216848,80751,76367,15258,52187,328572,14751,353187,19015,14536,20181,67338,13865,17128,19411,64930,13864,20924,19053,18718,66467,94093,15378,17131,68240,241113,19042,18538,12534,13000,83409,18131,54401,12576,19744,209361,75692,218772,70208,15182,98053,12189,81601,13982,77976,66464,21418,11545,20482,319801,69125,13559,17192,22427,327987,72068,73699,228980,19401,20182,327762,241764,108097,22187,18983,244349,74370,106344,270118,217166,12427,99730,56692,433759,64050,67381,19367,104625,245670,17126,252870,26416,18997,94112,20481,66671,19650,60599,12021,23894,21679,268697,13197,21907,15574,231329,21399,13872,68975,21420,69263,12227,228829,211586,108079,15370,83814,66105,104394,74747,22062,69833,14660,97064,14782,232791,12366,20393,56716,19013,52846,108083,19718,30942,235610,22629,20602,68576,230784,110052,20186,26399,106931	Ell,Cdk2,Nr4a3,Supt16,Ppp2ca,Nr5a2,Cdk12,Gatad2b,Smad3,Polr2e,Rbbp7,Txnrd1,Esr2,Med10,Polr2g,Kdm5b,Chek2,Smurf2,Mapkap1,Uba52,Runx2,Jmy,Mdm4,Ccne1,Gtf2h4,Trp53rka,Cnot4,Rabggtb,Cdk13,Steap3,Med31,Ywhaz,Cdk8,Mta2,Wwox,Ywhag,Med25,Ppp2r5c,Cnot9,Zfp94,Rictor,Rad50,G6pd2,Hipk1,Gtf2h3,Rbbp8,Ncor1,Zfp385a,Rragc,Trp53bp2,Taf5,Prkab1,Prmt5,Txn1,Thra,Cradd,Chd4,Esrrb,Gatad2a,Cenpj,Rbpj,Tbp,Brd7,Rabggta,Bmyc,Nr4a2,Eloc,Rbbp4,Nr2c1,Ing2,Tnks1bp1,Kat2b,Mapkapk5,Eloa,Ube2d1,Tgif2,Topbp1,Blm,Nr0b1,Nr3c2,Ube2i,Maml3,Nr3c1,Nr1h2,Supt4a,Rnf111,Ccnc,Rora,Sumo1,Dyrk2,Polr2j,Cited2,Vdr,Crebbp,Sp1,Esrrg,Rad9b,Rpa1,Gpx2,Bnip3l,Pdpk1,Nr5a1,Tgif1,Prr5,Ehmt1,Nr0b2,Ccna2,Tfap2b,Csnk2a1,Notch2,Men1,Ar,Rorb,Ccng1,Med30,Med6,Med8,Nrbf2,Rxrg,Cnot6l,Smyd2,Mdm2,Pparg,Ppp1r13b,Supt4b,Pml,Usp2,Tbx5,Nrbp1,Thrb,Trp53,Yap1,Triap1,Taf2,Taf10,Tead1,Taf7,Ubc,Pgr,Maml1,Sesn1,Cdkn1a,Nr1i2,Usp9x,Prdx1,Tfdp1,Akt1,Ywhae,Cga,Igfbp3,Plk2,Ercc2,Taf4b,Trp63,Med7,Ctdp1,Nr2c2,Exo1,Ccne2,Rmi2,Cited4,Plk3,Lamtor4,Ccnk,Prkaa1,Pip4p1,Gtf2f2,Cdk9,Ppp1r13l,Ccnt1,Prkag2,Kmt5a,Mnat1,Aurkb,Mapk11,Chd3,Rnf34,Trp53rkb,Hipk2,Rragd,Ep300,Gpi1,Nr1d2,Ppard,Nr6a1,Rxra,Rffl,Nr2f1,Smad4,Rarg,Tsc1,Nr2f6,Supt5,Ppp2cb,Pip4k2a,Gtf2h5,Trim33,Hnf4a,Smad7,Rpa3,Prkag3,Ppm1a,Pcna,Cdk1,Csnk2a2,Lamtor2,Notch3,Ywhab,Cdkn1b,Rheb,Taf3,Nr2c2ap,Rarb,Med23,Hdac2,Gtf2f1,Brca1,Kat5,Esr1,Nuak1,Taf12,Tfap2a,Parp1,Skil,Tigar,Cnot8,E2f5,Mbd3,Wrn,Med13,Cnot2,Ppp2r1b,Taf4,Rara,Rxrb,Dna2,L3mbtl1,Prkab2,Ubb,Cnot7,Kat6a,Rptor,Rfc4,Maml2,Nr1d1,Ccna1,Taf13,Lamtor3,Hdac1,Yeats4,Med4,Rad9a,Cnot6,Rragb,Smad2,Usp7,Mapk14,Pou4f2,Med15,Ski,Ccnh,Rbl1,Trp53inp1,Bard1,Gtf2h2,Tead4,Ccnb1,Gadd45a,Nr2e1,Hus1,Polr2b,Tcea1,Ercc3,Med27,Tfap2c,Rfc3,Btg2,Phf20,Tfdp2,Prkaa2,Nr4a1,Nedd4l,Ube2d3,E2f4,Ddit4,Trp73,Polr2f,Gls,Wwtr1,Gsr,Cnot3,Casp2,Sgk1,Mlst8,Ppara,Cnot11,Pip4k2b,Rfc2,Hnf4g,Atrip,Ywhah,Ncor2,Lamtor5,Sesn2,Dek,Nr1h4,Map2k6,Kctd1
R-MMU-1307965	betaKlotho-mediated ligand binding	0.449052041728394	-0.800616492102563	3	3	0.000451739195904231	6641	8672	14170,83379,14186	Fgf15,Klb,Fgfr4
R-MMU-139910	Activation of BMF and translocation to mitochondria	0.449052041728394	-0.800616492102563	3	3	0.000451739195904231	6641	8672	68097,171543,26419	Dynll2,Bmf,Mapk8
R-MMU-844615	The AIM2 inflammasome	0.449052041728394	-0.800616492102563	3	3	0.000451739195904231	6641	8672	383619,12362,66824	Aim2,Casp1,Pycard
R-MMU-5627083	RHO GTPases regulate CFTR trafficking	0.449052041728394	-0.800616492102563	3	3	0.000451739195904231	6641	8672	12638,104215,94221	Cftr,Rhoq,Gopc
R-MMU-77288	mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	0.449052041728394	-0.800616492102563	3	3	0.000451739195904231	6641	8672	11364,67460,13177	Acadm,Decr1,Eci1
R-MMU-350864	Regulation of thyroid hormone activity	0.449052041728394	-0.800616492102563	3	3	0.000451739195904231	6641	8672	13370,107585,13371	Dio1,Dio3,Dio2
R-MMU-173599	Formation of the active cofactor, UDP-glucuronate	0.449052041728394	-0.800616492102563	3	3	0.000451739195904231	6641	8672	22235,216558,242585	Ugdh,Ugp2,Slc35d1
R-MMU-428808	Na+-dependent glucose transporters	0.449052041728394	-0.800616492102563	3	3	0.000451739195904231	6641	8672	230612,20537,246787	Slc5a9,Slc5a1,Slc5a2
